Date,Open,High,Low,Close,Volume,Adj Close
1995-11-07,154.97,155.83,150.71,151.28,0,44.05
1995-11-06,151.85,155.83,151.85,155.83,0,45.37
1995-11-03,151.85,152.98,150.14,152.41,0,44.38
1995-11-02,149.29,150.71,147.3,149.12,0,43.42
1995-11-01,147.86,149.57,147.18,149,0,43.38
1995-10-31,145.02,148.72,145.02,148.43,0,43.22
1995-10-30,144.45,148.43,143.32,145.3,0,42.31
1995-10-27,147.86,148.43,143.32,144.45,0,42.06
1995-10-26,149,150.14,147.3,148.72,0,43.3
1995-10-25,149.57,151.28,149,150.14,0,43.71
1995-10-24,150.14,150.99,148.43,149.29,0,43.47
1995-10-23,152.41,152.41,149,151.28,0,44.05
1995-10-20,153.55,154.23,150.14,151.28,0,44.05
1995-10-19,150.59,153.55,149.57,153.27,0,44.63
1995-10-18,145.65,150.71,145.59,149.86,0,43.63
1995-10-17,146.73,148.15,145.59,145.87,0,42.47
1995-10-16,148.66,150.14,145.3,146.73,0,42.72
1995-10-13,148.66,150.14,146.16,146.44,0,42.64
1995-10-12,147.3,149.86,145.3,148.72,0,43.3
1995-10-11,142.97,146.73,141.32,145.87,0,42.47
1995-10-10,143.32,147.24,135.35,141.61,0,41.23
1995-10-09,147.86,147.86,144.45,145.3,0,42.31
1995-10-06,148.15,148.43,146.73,148.15,0,43.14
1995-10-05,149,152.58,148.43,148.43,0,43.22
1995-10-04,150.99,154.12,149,150.99,0,43.96
1995-10-03,148.43,150.71,147.3,149.29,0,43.47
1995-10-02,147.86,149,146.16,148.72,0,43.3
1995-09-29,148.15,151.28,148.15,150.99,0,43.96
1995-09-28,144.45,147.86,143.32,146.44,0,42.64
1995-09-27,151.28,151.28,143.88,145.3,0,42.31
1995-09-26,149.57,152.98,148.43,152.7,0,44.46
1995-09-25,151.85,151.85,149.57,150.14,0,43.71
1995-09-22,155.2,158.1,150.71,150.99,0,43.96
1995-09-21,157.53,158.67,156.39,156.96,0,45.7
1995-09-20,153.55,158.1,153.55,155.83,0,45.37
1995-09-19,155.43,155.43,152.41,154.23,0,44.91
1995-09-18,155.54,156.96,152.41,152.41,0,44.38
1995-09-15,160.38,162.77,158.95,160.72,0,46.79
1995-09-14,156.39,158.39,154.97,156.96,0,45.7
1995-09-13,157.53,157.53,155.83,156.39,0,45.54
1995-09-12,156.39,158.1,155.83,156.96,0,45.7
1995-09-11,155.26,157.53,154.12,156.96,0,45.7
1995-09-08,154.69,160.38,153.84,154.69,0,45.04
1995-09-07,157.76,158.67,154.69,155.54,0,45.29
1995-09-06,156.96,158.95,155.83,158.39,0,46.12
1995-09-05,156.79,160.09,156.39,156.68,0,45.62
1995-09-04,151.85,158.1,151.85,157.25,0,45.78
1995-09-01,150.14,155.26,150.14,154.69,0,45.04
1995-08-31,152.98,153.55,149.86,150.71,0,43.88
1995-08-30,150.71,153.55,150.71,152.98,0,44.54
1995-08-29,152.41,152.98,150.71,151.28,0,44.05
1995-08-28,152.98,152.98,152.98,152.98,0,44.54
1995-08-25,152.98,154.69,152.41,152.41,0,44.38
1995-08-24,153.15,153.15,153.15,153.15,0,44.59
1995-08-23,153.55,154.69,152.41,152.98,0,44.54
1995-08-22,153.55,153.55,150.99,152.41,0,44.38
1995-08-21,155.83,160.38,153.55,153.84,0,44.79
1995-08-18,156.39,160.38,154.12,156.96,0,45.7
1995-08-17,152.98,155.83,151.28,154.97,0,45.12
1995-08-16,150.71,152.41,149.74,150.99,0,43.96
1995-08-15,149.57,152.41,149.57,150.42,0,43.8
1995-08-14,148.43,148.43,147.3,148.43,0,43.22
1995-08-11,146.16,152.98,145.59,148.72,0,43.3
1995-08-10,141.32,146.16,141.04,145.87,0,42.47
1995-08-09,139.9,141.61,138.2,141.61,0,41.23
1995-08-08,139.33,140.47,139.33,139.62,0,40.65
1995-08-07,139.62,139.62,138.2,138.77,0,40.4
1995-08-04,137.63,140.47,137.46,139.05,0,40.49
1995-08-03,138.2,139.33,137.06,137.91,0,40.15
1995-08-02,139.22,139.22,139.22,139.22,0,40.54
1995-08-01,134.96,134.96,134.96,134.96,0,39.29
1995-07-31,138.2,141.04,135.92,136.21,0,39.66
1995-07-28,141.61,142.18,138.2,139.62,0,40.65
1995-07-27,142.18,143.32,141.04,142.46,0,41.48
1995-07-26,139.9,142.18,139.33,141.61,0,41.23
1995-07-25,141.04,141.61,138.2,140.19,0,40.82
1995-07-24,135.92,139.33,135.92,138.77,0,40.4
1995-07-21,134.21,135.64,133.65,135.64,0,39.49
1995-07-20,133.93,134.21,130.8,133.36,0,38.83
1995-07-19,134.21,135.92,133.59,133.93,0,39
1995-07-18,136.49,136.49,134.21,135.64,0,39.49
1995-07-17,133.65,137,133.65,136.21,0,39.66
1995-07-14,137.63,137.63,133.65,133.93,0,39
1995-07-13,140.47,140.47,137.91,137.91,0,40.15
1995-07-12,137.63,140.76,137.63,140.76,0,40.98
1995-07-11,138.77,139.62,138.77,139.62,0,40.65
1995-07-10,138.77,141.04,135.35,140.19,0,40.82
1995-07-07,138.77,141.04,135.35,140.19,0,40.82
1995-07-06,135.07,138.2,134.21,135.64,0,39.49
1995-07-05,131.37,134.5,130.23,134.21,0,39.08
1995-07-04,132.62,133.08,129.67,131.09,0,38.17
1995-07-03,132.79,133.08,131.94,132.51,0,38.58
1995-06-30,131.37,133.08,131.37,132.79,0,38.66
1995-06-29,131.37,133.08,131.09,132.23,0,38.5
1995-06-28,131.37,131.94,129.38,131.66,0,38.33
1995-06-27,130.8,133.08,130.52,132.51,0,38.58
1995-06-26,130.8,133.65,129.67,132.23,0,38.5
1995-06-23,135.35,135.35,131.37,133.93,0,39
1995-06-22,136.49,136.49,131.37,133.65,0,38.91
1995-06-21,133.65,137.63,133.36,136.49,0,39.74
1995-06-20,132.96,132.96,132.96,132.96,0,38.71
1995-06-19,131.94,133.08,130.23,132.23,0,38.5
1995-06-16,131.37,133.08,130.23,131.09,0,38.17
1995-06-15,128.53,133.65,127.96,133.36,0,38.83
1995-06-14,130.23,131.37,127.96,128.81,0,37.5
1995-06-13,129.1,131.94,126.31,130.8,0,38.08
1995-06-12,127.96,127.96,125.06,127.68,0,37.17
1995-06-09,129.1,130.23,125.68,127.11,0,36.82
1995-06-08,123.98,129.1,123.98,128.24,0,37.15
1995-06-07,122.27,126.25,117.16,124.83,0,36.16
1995-06-06,114.88,123.41,114.88,120.57,0,34.92
1995-06-05,113.74,115.45,113.17,115.16,0,33.36
1995-06-02,115.96,118.29,113.17,114.31,0,33.11
1995-06-01,118.86,119.43,116.59,116.87,0,33.85
1995-05-31,116.64,118.35,116.02,117.72,0,34.1
1995-05-30,117.72,118.29,116.59,116.87,0,33.85
1995-05-29,116.59,116.59,116.59,116.59,0,33.77
1995-05-26,118.35,118.35,115.45,116.87,0,33.85
1995-05-25,119.71,121.7,113.46,117.72,0,34.1
1995-05-24,115.73,119.43,115.45,118.69,0,34.38
1995-05-23,114.03,115.45,112.03,114.88,0,33.28
1995-05-22,112.6,114.31,112.03,113.74,0,32.95
1995-05-19,114.31,114.31,110.9,111.75,0,32.37
1995-05-18,114.88,115.73,113.74,114.6,0,33.2
1995-05-17,114.31,116.59,113.17,114.6,0,33.2
1995-05-16,112.32,114.6,111.47,114.31,0,33.11
1995-05-15,112.6,113.34,111.47,112.6,0,32.62
1995-05-12,113.74,116.59,112.03,112.6,0,32.62
1995-05-11,116.59,116.59,113.74,113.74,0,32.95
1995-05-10,115.16,116.59,114.31,116.02,0,33.61
1995-05-09,113.74,114.88,112.6,114.31,0,33.11
1995-05-08,112.6,112.6,112.6,112.6,0,32.62
1995-05-05,110.9,113.17,110.9,112.6,0,32.62
1995-05-04,112.6,113.17,110.9,111.75,0,32.37
1995-05-03,112.6,114.31,111.47,111.75,0,32.37
1995-05-02,111.18,113.17,110.9,112.32,0,32.54
1995-05-01,110.33,111.47,109.76,110.9,0,32.12
1995-04-28,110.05,110.9,109.65,110.61,0,32.04
1995-04-27,109.19,109.76,108.05,109.48,0,31.71
1995-04-26,108.62,109.19,108.05,109.19,0,31.63
1995-04-25,107.43,109.76,107.43,108.62,0,31.47
1995-04-24,106.35,107.77,105.78,107.49,0,31.14
1995-04-21,107.2,108.62,107.2,107.2,0,31.05
1995-04-20,103.22,107.15,103.22,106.63,0,30.89
1995-04-19,104.07,105.78,102.37,104.07,0,30.15
1995-04-18,105.78,108.05,105.78,106.07,0,30.72
1995-04-17,107.2,107.2,107.2,107.2,0,31.05
1995-04-14,107.2,107.2,107.2,107.2,0,31.05
1995-04-13,109.48,109.48,106.35,107.49,0,31.14
1995-04-12,111.47,111.47,109.19,109.76,0,31.79
1995-04-11,110.61,112.55,109.76,110.33,0,31.96
1995-04-10,109.76,110.9,108.62,110.61,0,32.04
1995-04-07,110.78,113.74,108.51,110.33,0,31.96
1995-04-06,113.46,113.74,109.76,111.75,0,32.37
1995-04-05,112.89,113.74,111.47,113.46,0,32.87
1995-04-04,113.97,115.45,111.47,112.89,0,32.7
1995-04-03,112.6,115.16,112.6,114.03,0,33.03
1995-03-31,112.89,112.89,112.89,112.89,21614900,32.7
1995-03-30,116.3,116.3,116.3,116.3,17026000,33.69
1995-03-29,116.59,116.59,116.59,116.59,31594900,33.77
1995-03-28,116.87,116.87,116.87,116.87,31893700,33.85
1995-03-27,118.58,118.58,118.58,118.58,6995700,34.35
1995-03-23,116.3,116.3,116.3,116.3,24243300,33.69
1995-03-22,118.29,118.29,118.29,118.29,18956200,34.27
1995-03-21,116.59,116.59,116.59,116.59,18519800,33.77
1995-03-20,115.16,115.16,115.16,115.16,36509400,33.36
1995-03-17,113.46,113.46,113.46,113.46,13363700,32.87
1995-03-16,112.89,112.89,112.89,112.89,35358000,32.7
1995-03-15,113.17,113.17,113.17,113.17,44095900,32.78
1995-03-14,110.9,110.9,110.9,110.9,120055400,32.12
1995-03-13,108.62,108.62,108.62,108.62,16186800,31.47
1995-03-10,108.62,108.62,108.62,108.62,30534100,31.47
1995-03-09,106.63,106.63,106.63,106.63,13612100,30.89
1995-03-08,106.35,106.35,106.35,106.35,14887700,30.81
1995-03-07,107.2,107.2,107.2,107.2,17922300,31.05
1995-03-06,106.63,106.63,106.63,106.63,22528000,30.89
1995-03-03,108.05,108.05,108.05,108.05,10225000,31.3
1995-03-02,108.34,108.34,108.34,108.34,4132300,31.38
1995-03-01,108.34,108.34,108.34,108.34,25757300,31.38
1995-02-28,107.49,107.49,107.49,107.49,10329100,31.14
1995-02-27,108.62,108.62,108.62,108.62,11460300,31.47
1995-02-24,111.18,111.18,111.18,111.18,15582600,32.21
1995-02-23,111.75,111.75,111.75,111.75,42320100,32.37
1995-02-22,108.62,108.62,108.62,108.62,31541200,31.47
1995-02-21,104.93,104.93,104.93,104.93,23488000,30.39
1995-02-20,103.79,103.79,103.79,103.79,11970600,30.07
1995-02-17,104.36,104.36,104.36,104.36,48899600,30.23
1995-02-16,104.93,104.93,104.93,104.93,25414900,30.39
1995-02-15,106.92,106.92,106.92,106.92,23323500,30.97
1995-02-14,106.92,106.92,106.92,106.92,34877900,30.97
1995-02-13,107.2,107.2,107.2,107.2,24397700,31.05
1995-02-10,109.48,109.48,109.48,109.48,19714900,31.71
1995-02-09,108.91,108.91,108.91,108.91,22182200,31.55
1995-02-08,109.48,109.48,109.48,109.48,32477800,31.71
1995-02-07,112.6,112.6,112.6,112.6,39658100,32.62
1995-02-06,110.05,110.05,110.05,110.05,57100500,31.88
1995-02-03,106.63,106.63,106.63,106.63,41205600,30.89
1995-02-02,103.22,103.22,103.22,103.22,91951600,29.9
1995-02-01,103.79,103.79,103.79,103.79,203923600,30.07
1995-01-31,106.92,106.92,106.92,106.92,10731900,30.97
1995-01-30,107.2,107.2,107.2,107.2,12897100,31.05
1995-01-27,107.77,107.77,107.77,107.77,11688600,31.22
1995-01-26,106.63,106.63,106.63,106.63,39144500,30.89
1995-01-25,106.07,106.07,106.07,106.07,20003600,30.72
1995-01-24,106.63,106.63,106.63,106.63,158098900,30.89
1995-01-23,104.93,104.93,104.93,104.93,41712500,30.39
1995-01-20,106.63,106.63,106.63,106.63,16660100,30.89
1995-01-19,108.91,108.91,108.91,108.91,21044200,31.55
1995-01-18,110.05,110.05,110.05,110.05,31490800,31.88
1995-01-17,113.17,113.17,113.17,113.17,20161400,32.78
1995-01-16,114.03,114.03,114.03,114.03,7072900,33.03
1995-01-13,115.16,115.16,115.16,115.16,21698800,33.36
1995-01-12,116.59,116.59,116.59,116.59,14296900,33.77
1995-01-11,116.87,116.87,116.87,116.87,21322800,33.85
1995-01-10,115.73,115.73,115.73,115.73,24746900,33.52
1995-01-09,114.88,114.88,114.88,114.88,14518500,33.28
1995-01-06,114.88,114.88,114.88,114.88,24572300,33.28
1995-01-05,113.46,113.46,113.46,113.46,14139100,32.87
1995-01-04,113.17,113.17,113.17,113.17,0,32.78
1995-01-03,120.57,120.57,120.57,120.57,13501300,34.92
1995-01-02,120.57,120.57,120.57,120.57,0,34.92
1994-12-30,120.57,120.57,120.57,120.57,2910400,34.92
1994-12-29,118.86,118.86,118.86,118.86,12709100,34.43
1994-12-28,120,120,120,120,6545900,34.76
1994-12-27,118.58,118.58,118.58,118.58,0,34.35
1994-12-26,118.58,118.58,118.58,118.58,0,34.35
1994-12-23,118.58,118.58,118.58,118.58,2806300,34.35
1994-12-22,120,120,120,120,13890700,34.76
1994-12-21,120,120,120,120,15817600,34.76
1994-12-20,117.44,117.44,117.44,117.44,18667600,34.02
1994-12-19,114.31,114.31,114.31,114.31,23296700,33.11
1994-12-16,113.74,113.74,113.74,113.74,29953400,32.95
1994-12-15,112.32,112.32,112.32,112.32,21782700,32.54
1994-12-14,112.03,112.03,112.03,112.03,29211500,32.45
1994-12-13,110.61,110.61,110.61,110.61,12464000,32.04
1994-12-12,110.05,110.05,110.05,110.05,40520800,31.88
1994-12-09,109.76,109.76,109.76,109.76,21111400,31.79
1994-12-08,108.91,108.91,108.91,108.91,22091600,31.55
1994-12-07,109.19,109.19,109.19,109.19,20621300,31.63
1994-12-06,110.33,110.33,110.33,110.33,17660500,31.96
1994-12-05,113.46,113.46,113.46,113.46,26710600,32.87
1994-12-02,112.89,112.89,112.89,112.89,7855000,32.7
1994-12-01,113.74,113.74,113.74,113.74,30782500,32.95
1994-11-30,115.16,115.16,115.16,115.16,12054500,33.36
1994-11-29,113.17,113.17,113.17,113.17,20513800,32.78
1994-11-28,110.05,110.05,110.05,110.05,31816400,31.88
1994-11-25,110.05,110.05,110.05,110.05,16844800,31.7
1994-11-24,110.61,110.61,110.61,110.61,16918600,31.86
1994-11-23,111.18,111.18,111.18,111.18,35811100,32.02
1994-11-22,116.02,116.02,116.02,116.02,26029200,33.42
1994-11-21,117.16,117.16,117.16,117.16,13169000,33.74
1994-11-18,118.01,118.01,118.01,118.01,18858900,33.99
1994-11-17,121.7,121.7,121.7,121.7,16864900,35.05
1994-11-16,122.27,122.27,122.27,122.27,32105100,35.22
1994-11-15,125.68,125.68,125.68,125.68,45203700,36.2
1994-11-14,123.69,123.69,123.69,123.69,16653400,35.63
1994-11-11,118.29,118.29,118.29,118.29,10651300,34.07
1994-11-10,120.85,120.85,120.85,120.85,9533500,34.81
1994-11-09,120,120,120,120,21547800,34.56
1994-11-08,116.59,116.59,116.59,116.59,15206600,33.58
1994-11-07,118.29,118.29,118.29,118.29,7448900,34.07
1994-11-04,119.14,119.14,119.14,119.14,6274000,34.32
1994-11-03,119.43,119.43,119.43,119.43,17449000,34.4
1994-11-02,120.57,120.57,120.57,120.57,13061600,34.73
1994-11-01,121.14,121.14,121.14,121.14,14827300,34.89
1994-10-31,120.28,120.28,120.28,120.28,9231400,34.64
1994-10-28,120.28,120.28,120.28,120.28,17992800,34.64
1994-10-27,115.45,115.45,115.45,115.45,13444200,33.25
1994-10-26,113.17,113.17,113.17,113.17,10067200,32.6
1994-10-25,112.6,112.6,112.6,112.6,10909800,32.43
1994-10-24,114.6,114.6,114.6,114.6,5250100,33.01
1994-10-21,115.45,115.45,115.45,115.45,14088800,33.25
1994-10-20,117.72,117.72,117.72,117.72,32796700,33.91
1994-10-19,114.31,114.31,114.31,114.31,16096200,32.92
1994-10-18,116.87,116.87,116.87,116.87,7244100,33.66
1994-10-17,120.57,120.57,120.57,120.57,12031000,34.73
1994-10-14,118.58,118.58,118.58,118.58,19120700,34.15
1994-10-13,123.69,123.69,123.69,123.69,44572600,35.63
1994-10-12,123.41,123.41,123.41,123.41,36549600,35.54
1994-10-11,116.3,116.3,116.3,116.3,15972000,33.5
1994-10-10,112.32,112.32,112.32,112.32,7485800,32.35
1994-10-07,111.47,111.47,111.47,111.47,7871800,32.11
1994-10-06,108.62,108.62,108.62,108.62,6287400,31.29
1994-10-05,108.05,108.05,108.05,108.05,14132400,31.12
1994-10-04,109.19,109.19,109.19,109.19,15545700,31.45
1994-10-03,110.33,110.33,110.33,110.33,21641700,31.78
1994-09-30,112.32,112.32,112.32,112.32,14535200,32.35
1994-09-29,111.18,111.18,111.18,111.18,15998800,32.02
1994-09-28,111.18,111.18,111.18,111.18,6707000,32.02
1994-09-27,111.18,111.18,111.18,111.18,8889000,32.02
1994-09-26,110.61,110.61,110.61,110.61,10235100,31.86
1994-09-23,112.6,112.6,112.6,112.6,17271100,32.43
1994-09-22,110.61,110.61,110.61,110.61,37701100,31.86
1994-09-21,106.07,106.07,106.07,106.07,14897800,30.55
1994-09-20,104.36,104.36,104.36,104.36,9442900,30.06
1994-09-19,104.36,104.36,104.36,104.36,16535900,30.06
1994-09-16,106.07,106.07,106.07,106.07,45760900,30.55
1994-09-15,108.62,108.62,108.62,108.62,29936600,31.29
1994-09-14,108.05,108.05,108.05,108.05,24854300,31.12
1994-09-13,110.05,110.05,110.05,110.05,38288500,31.7
1994-09-12,110.61,110.61,110.61,110.61,23827100,31.86
1994-09-09,114.31,114.31,114.31,114.31,16277500,32.92
1994-09-08,115.16,115.16,115.16,115.16,39278800,33.17
1994-09-07,116.87,116.87,116.87,116.87,17002500,33.66
1994-09-06,114.03,114.03,114.03,114.03,16062600,32.84
1994-09-05,113.74,113.74,113.74,113.74,8355200,32.76
1994-09-02,113.74,113.74,113.74,113.74,21507500,32.76
1994-09-01,116.87,116.87,116.87,116.87,17976000,33.66
1994-08-31,119.14,119.14,119.14,119.14,21957300,34.32
1994-08-30,116.02,116.02,116.02,116.02,27254400,33.42
1994-08-29,118.29,118.29,118.29,118.29,0,34.07
1994-08-26,118.29,118.29,118.29,118.29,26777800,34.07
1994-08-25,117.44,117.44,117.44,117.44,31749300,33.83
1994-08-24,115.16,115.16,115.16,115.16,21144900,33.17
1994-08-23,116.02,116.02,116.02,116.02,31900400,33.42
1994-08-22,115.73,115.73,115.73,115.73,20691800,33.33
1994-08-19,116.59,116.59,116.59,116.59,45992500,33.58
1994-08-18,117.16,117.16,117.16,117.16,66523200,33.74
1994-08-17,110.9,110.9,110.9,110.9,26213800,31.94
1994-08-16,105.5,105.5,105.5,105.5,11598000,30.39
1994-08-15,105.5,105.5,105.5,105.5,8271300,30.39
1994-08-12,106.35,106.35,106.35,106.35,10765500,30.63
1994-08-11,106.63,106.63,106.63,106.63,18801800,30.71
1994-08-10,108.91,108.91,108.91,108.91,14948100,31.37
1994-08-09,108.05,108.05,108.05,108.05,18234500,31.12
1994-08-08,108.05,108.05,108.05,108.05,17157000,31.12
1994-08-05,107.77,107.77,107.77,107.77,29506900,31.04
1994-08-04,109.48,109.48,109.48,109.48,52377300,31.53
1994-08-03,111.18,111.18,111.18,111.18,23753200,32.02
1994-08-02,109.48,109.48,109.48,109.48,27284700,31.53
1994-08-01,106.35,106.35,106.35,106.35,15146200,30.63
1994-07-29,104.93,104.93,104.93,104.93,12940700,30.22
1994-07-28,106.07,106.07,106.07,106.07,15777300,30.55
1994-07-27,103.79,103.79,103.79,103.79,6116200,29.89
1994-07-26,104.93,104.93,104.93,104.93,21121400,30.22
1994-07-25,106.92,106.92,106.92,106.92,28409200,30.79
1994-07-22,109.48,109.48,109.48,109.48,37667500,31.53
1994-07-21,108.34,108.34,108.34,108.34,25445100,31.2
1994-07-20,314.5,314.5,314.5,314.5,48224900,45.29
1994-07-19,309.38,309.38,309.38,309.38,54502200,44.55
1994-07-18,312.22,312.22,312.22,312.22,83210300,44.96
1994-07-15,309.95,309.95,309.95,309.95,35052500,44.64
1994-07-14,307.67,307.67,307.67,307.67,50037600,44.31
1994-07-13,301.41,301.41,301.41,301.41,61800100,43.41
1994-07-12,298.01,298.01,298.01,298.01,36220700,42.92
1994-07-11,303.69,303.69,303.69,303.69,58389500,43.74
1994-07-08,302.55,302.55,302.55,302.55,42491300,43.57
1994-07-07,298.57,298.57,298.57,298.57,73978800,43
1994-07-06,296.3,296.3,296.3,296.3,36227400,42.67
1994-07-05,294.31,294.31,294.31,294.31,62122300,42.38
1994-07-04,289.47,289.47,289.47,289.47,28050000,41.69
1994-07-01,283.79,283.79,283.79,283.79,57630800,40.87
1994-06-30,278.67,278.67,278.67,278.67,76006400,40.13
1994-06-29,276.96,276.96,276.96,276.96,38248200,39.89
1994-06-28,272.41,272.41,272.41,272.41,50742500,39.23
1994-06-27,269,269,269,269,55059500,38.74
1994-06-24,274.12,274.12,274.12,274.12,70212400,39.48
1994-06-23,278.1,278.1,278.1,278.1,30896700,39.89
1994-06-22,278.67,278.67,278.67,278.67,17395300,39.98
1994-06-21,277.53,277.53,277.53,277.53,59141400,39.81
1994-06-20,280.94,280.94,280.94,280.94,50453800,40.3
1994-06-17,288.91,288.91,288.91,288.91,44908300,41.45
1994-06-16,289.47,289.47,289.47,289.47,48701500,41.53
1994-06-15,291.18,291.18,291.18,291.18,17381900,41.77
1994-06-14,288.91,288.91,288.91,288.91,43478200,41.45
1994-06-13,289.47,289.47,289.47,289.47,35522400,41.53
1994-06-10,291.18,291.18,291.18,291.18,31608300,41.77
1994-06-09,291.75,291.75,291.75,291.75,55354900,41.85
1994-06-08,295.16,295.16,295.16,295.16,82270300,42.34
1994-06-07,294.59,294.59,294.59,294.59,45881800,42.26
1994-06-06,296.87,296.87,296.87,296.87,56388800,42.59
1994-06-03,294.02,294.02,294.02,294.02,109172400,42.18
1994-06-02,297.15,297.15,297.15,297.15,40571200,42.63
1994-06-01,297.44,297.44,297.44,297.44,56442500,42.67
1994-05-31,301.98,301.98,301.98,301.98,45633400,43.32
1994-05-30,295.16,295.16,295.16,295.16,0,42.34
1994-05-27,295.16,295.16,295.16,295.16,45794500,42.34
1994-05-26,300.28,300.28,300.28,300.28,44163000,43.08
1994-05-25,299.71,299.71,299.71,299.71,36536200,43
1994-05-24,303.69,303.69,303.69,303.69,28593800,43.57
1994-05-23,299.43,299.43,299.43,299.43,10795700,42.95
1994-05-20,300.56,300.56,300.56,300.56,27962800,43.12
1994-05-19,302.55,302.55,302.55,302.55,39966900,43.4
1994-05-18,299.71,299.71,299.71,299.71,199163600,43
1994-05-17,299.71,299.71,299.71,299.71,39940100,43
1994-05-16,300.85,300.85,300.85,300.85,15837700,43.16
1994-05-13,300.85,300.85,300.85,300.85,17529600,43.16
1994-05-12,301.98,301.98,301.98,301.98,59846400,43.32
1994-05-11,301.41,301.41,301.41,301.41,40846500,43.24
1994-05-10,304.55,304.55,304.55,304.55,82552300,43.69
1994-05-09,305.68,305.68,305.68,305.68,52609000,43.85
1994-05-06,309.95,309.95,309.95,309.95,47922800,44.46
1994-05-05,312.79,312.79,312.79,312.79,57704700,44.87
1994-05-04,310.23,310.23,310.23,310.23,49466900,44.5
1994-05-03,308.52,308.52,308.52,308.52,109521500,44.26
1994-05-02,309.38,309.38,309.38,309.38,0,44.38
1994-04-29,309.38,309.38,309.38,309.38,40342900,44.38
1994-04-28,306.53,306.53,306.53,306.53,85378800,43.97
1994-04-27,303.69,303.69,303.69,303.69,61222700,43.57
1994-04-26,299.71,299.71,299.71,299.71,92085800,43
1994-04-25,296.87,296.87,296.87,296.87,67184500,42.59
1994-04-22,296.87,296.87,296.87,296.87,111361000,42.59
1994-04-21,291.18,291.18,291.18,291.18,86741700,41.77
1994-04-20,284.36,284.36,284.36,284.36,103526100,40.79
1994-04-19,282.08,282.08,282.08,282.08,116423200,40.47
1994-04-18,291.18,291.18,291.18,291.18,71078500,41.77
1994-04-15,294.02,294.02,294.02,294.02,31440500,42.18
1994-04-14,294.31,294.31,294.31,294.31,79994400,42.22
1994-04-13,299.14,299.14,299.14,299.14,45076100,42.91
1994-04-12,304.83,304.83,304.83,304.83,56643900,43.73
1994-04-11,305.4,305.4,305.4,305.4,37899100,43.81
1994-04-08,309.95,309.95,309.95,309.95,27371900,44.46
1994-04-07,311.08,311.08,311.08,311.08,24471600,44.63
1994-04-06,311.08,311.08,311.08,311.08,105775200,44.63
1994-04-05,304.83,304.83,304.83,304.83,79316300,43.73
1994-04-04,293.45,293.45,293.45,293.45,0,42.1
1994-04-01,293.45,293.45,293.45,293.45,0,42.1
1994-03-31,293.45,293.45,293.45,293.45,25686800,42.1
1994-03-30,295.44,295.44,295.44,295.44,66358700,42.38
1994-03-29,302.55,302.55,302.55,302.55,42887400,43.4
1994-03-28,302.55,302.55,302.55,302.55,21591400,43.4
1994-03-25,301.98,301.98,301.98,301.98,59060900,43.32
1994-03-24,307.39,307.39,307.39,307.39,49184900,44.1
1994-03-23,310.52,310.52,310.52,310.52,70823400,44.55
1994-03-22,306.53,306.53,306.53,306.53,41625200,43.97
1994-03-21,313.93,313.93,313.93,313.93,22444000,45.03
1994-03-18,313.36,313.36,313.36,313.36,39040500,44.95
1994-03-17,321.32,321.32,321.32,321.32,31406900,46.1
1994-03-16,316.77,316.77,316.77,316.77,41618500,45.44
1994-03-15,324.73,324.73,324.73,324.73,26062800,46.58
1994-03-14,327.01,327.01,327.01,327.01,38020000,46.91
1994-03-11,323.59,323.59,323.59,323.59,55267600,46.42
1994-03-10,333.26,333.26,333.26,333.26,48862700,47.81
1994-03-09,337.81,337.81,337.81,337.81,28291700,48.46
1994-03-08,344.64,344.64,344.64,344.64,18583600,49.44
1994-03-07,346.91,346.91,346.91,346.91,16905200,49.77
1994-03-04,341.8,341.8,341.8,341.8,41511100,49.03
1994-03-03,333.83,333.83,333.83,333.83,45438700,47.89
1994-03-02,332.7,332.7,332.7,332.7,61746400,47.73
1994-03-01,346.34,346.34,346.34,346.34,59544300,49.68
1994-02-28,342.08,342.08,342.08,342.08,40933700,49.07
1994-02-25,330.42,330.42,330.42,330.42,100921200,47.4
1994-02-24,334.4,334.4,334.4,334.4,72005000,47.97
1994-02-23,342.36,342.36,342.36,342.36,63659800,49.11
1994-02-22,344.07,344.07,344.07,344.07,54314200,49.36
1994-02-21,349.76,349.76,349.76,349.76,31621700,50.17
1994-02-18,354.87,354.87,354.87,354.87,34763800,50.91
1994-02-17,358.86,358.86,358.86,358.86,63834400,51.48
1994-02-16,354.31,354.31,354.31,354.31,48594100,50.83
1994-02-15,353.74,353.74,353.74,353.74,21430300,50.75
1994-02-14,352.6,352.6,352.6,352.6,25498800,50.58
1994-02-11,354.87,354.87,354.87,354.87,44189900,50.91
1994-02-10,358.57,358.57,358.57,358.57,60591600,51.44
1994-02-09,350.04,350.04,350.04,350.04,44163000,50.21
1994-02-08,350.33,350.33,350.33,350.33,35153200,50.26
1994-02-07,345.77,345.77,345.77,345.77,60954200,49.6
1994-02-04,348.62,348.62,348.62,348.62,26405200,50.01
1994-02-03,349.19,349.19,349.19,349.19,63921600,50.09
1994-02-02,348.05,348.05,348.05,348.05,71461200,49.93
1994-02-01,340.09,340.09,340.09,340.09,92857900,48.79
1994-01-31,332.98,332.98,332.98,332.98,110474800,47.77
1994-01-28,330.99,330.99,330.99,330.99,58543900,47.48
1994-01-27,329.28,329.28,329.28,329.28,53152800,47.24
